id,name,type,description,rarity,defense,resistance,series,skills,slots
"ARMOR_ID_0467","波衣龙腰甲α","waist","使用波衣龙素材制作的腰部防具。长长的腰巾蕴含着森林的气息，吸收各种冲击。","7","60","[-1,4,-3,0,0]","波衣龙α","HunterSkill_177,1,HunterSkill_170,1,HunterSkill_059,2,HunterSkill_088,1","2,1,0"
"ARMOR_ID_0468","波衣龙护腿α","leg","使用波衣龙素材制作的脚部防具。足部的细致纹路据说代表着森林的加护。","7","60","[-1,4,-3,0,0]","波衣龙α","HunterSkill_177,1,HunterSkill_170,1,HunterSkill_059,1,HunterSkill_138,1","3,0,0"
"ARMOR_ID_0469","波衣龙头盔β","helm","使用波衣龙素材制作的头部防具。鳍被加工成羽饰。它会将森林的意志传达给佩戴者。","7","60","[-1,4,-3,0,0]","波衣龙β","HunterSkill_177,1,HunterSkill_171,1,HunterSkill_138,1,HunterSkill_072,1","3,2,0"
"ARMOR_ID_0470","波衣龙铠甲β","body","使用波衣龙素材制作的身体防具。鳞皮被加工成胸部装甲，有着仿佛与森林同在的贴身感。","7","60","[-1,4,-3,0,0]","波衣龙β","HunterSkill_177,1,HunterSkill_171,1,HunterSkill_138,2","3,1,0"
"ARMOR_ID_0471","波衣龙腕甲β","arm","使用波衣龙素材制作的臂部防具。细小石子串成的装饰带来高度的集中力。","7","60","[-1,4,-3,0,0]","波衣龙β","HunterSkill_177,1,HunterSkill_171,1,HunterSkill_059,1,HunterSkill_031,1","3,1,1"
"ARMOR_ID_0472","波衣龙腰甲β","waist","使用波衣龙素材制作的腰部防具。长长的腰巾蕴含着森林的气息，吸收各种冲击。","7","60","[-1,4,-3,0,0]","波衣龙β","HunterSkill_177,1,HunterSkill_171,1,HunterSkill_059,2","3,1,0"
"ARMOR_ID_0473","波衣龙护腿β","leg","使用波衣龙素材制作的脚部防具。足部的细致纹路据说代表着森林的加护。","7","60","[-1,4,-3,0,0]","波衣龙β","HunterSkill_177,1,HunterSkill_171,1,HunterSkill_059,1","3,1,1"
"ARMOR_ID_0474","狱焰蛸头盔α","helm","使用狱焰蛸素材制作的头部防具。透过面具看到的世界，充斥着黯之火焰与怨念。","7","60","[5,-4,0,1,0]","狱焰蛸α","HunterSkill_178,1,HunterSkill_170,1,HunterSkill_060,2,HunterSkill_110,1","1,1,0"
"ARMOR_ID_0475","狱焰蛸铠甲α","body","使用狱焰蛸素材制作的身体防具。触手组成的披风宛如诅咒化作了实体。","7","60","[5,-4,0,1,0]","狱焰蛸α","HunterSkill_178,1,HunterSkill_170,1,HunterSkill_060,1,HunterSkill_114,1","1,1,0"
"ARMOR_ID_0476","狱焰蛸腕甲α","arm","使用狱焰蛸素材制作的臂部防具。佩戴后的触感仿佛触碰到了黑暗本身。","7","60","[5,-4,0,1,0]","狱焰蛸α","HunterSkill_178,1,HunterSkill_170,1,HunterSkill_071,2,HunterSkill_110,2","2,0,0"
"ARMOR_ID_0477","狱焰蛸腰甲α","waist","使用狱焰蛸素材制作的腰部防具。棘刺和尖牙的装饰皆被附上了独特咒法。","7","60","[5,-4,0,1,0]","狱焰蛸α","HunterSkill_178,1,HunterSkill_170,1,HunterSkill_060,2,HunterSkill_071,1","2,0,0"
"ARMOR_ID_0478","狱焰蛸护腿α","leg","使用狱焰蛸素材制作的脚部防具。穿上后即可自由穿行于火海之中。","7","60","[5,-4,0,1,0]","狱焰蛸α","HunterSkill_178,1,HunterSkill_170,1,HunterSkill_114,1,HunterSkill_073,2","3,0,0"
"ARMOR_ID_0479","狱焰蛸头盔β","helm","使用狱焰蛸素材制作的头部防具。透过面具看到的世界，充斥着黯之火焰与怨念。","7","60","[5,-4,0,1,0]","狱焰蛸β","HunterSkill_178,1,HunterSkill_171,1,HunterSkill_060,1,HunterSkill_110,1","2,2,0"
"ARMOR_ID_0480","狱焰蛸铠甲β","body","使用狱焰蛸素材制作的身体防具。触手组成的披风宛如诅咒化作了实体。","7","60","[5,-4,0,1,0]","狱焰蛸β","HunterSkill_178,1,HunterSkill_171,1,HunterSkill_060,1","3,1,1"
"ARMOR_ID_0481","狱焰蛸腕甲β","arm","使用狱焰蛸素材制作的臂部防具。佩戴后的触感仿佛触碰到了黑暗本身。","7","60","[5,-4,0,1,0]","狱焰蛸β","HunterSkill_178,1,HunterSkill_171,1,HunterSkill_071,2,HunterSkill_110,1","3,1,0"
"ARMOR_ID_0482","狱焰蛸腰甲β","waist","使用狱焰蛸素材制作的腰部防具。棘刺和尖牙的装饰皆被附上了独特咒法。","7","60","[5,-4,0,1,0]","狱焰蛸β","HunterSkill_178,1,HunterSkill_171,1,HunterSkill_060,2","3,0,0"
"ARMOR_ID_0483","狱焰蛸护腿β","leg","使用狱焰蛸素材制作的脚部防具。穿上后即可自由穿行于火海之中。","7","60","[5,-4,0,1,0]","狱焰蛸β","HunterSkill_178,1,HunterSkill_171,1,HunterSkill_114,1,HunterSkill_073,1","3,1,0"
"ARMOR_ID_0484","黑蚀龙头盔α","helm","使用黑蚀龙素材制作的头部防具。黑暗的魔盔中，潜藏着黑蚀龙神秘的力量。","7","60","[-2,3,-1,2,-1]","黑蚀龙α","HunterSkill_183,1,HunterSkill_166,1,HunterSkill_075,2,HunterSkill_113,1","2,0,0"
"ARMOR_ID_0485","黑蚀龙铠甲α","body","使用黑蚀龙素材制作的身体防具。被瘴气侵蚀的猎物，终将无力抵抗黄泉的召唤。","7","60","[-2,3,-1,2,-1]","黑蚀龙α","HunterSkill_183,1,HunterSkill_166,1,HunterSkill_075,2,HunterSkill_195,1","3,0,0"
"ARMOR_ID_0486","黑蚀龙腕甲α","arm","使用黑蚀龙素材制作的臂部防具。漆黑的魔手会将捕获的猎物拖入冥界的深渊。","7","60","[-2,3,-1,2,-1]","黑蚀龙α","HunterSkill_183,1,HunterSkill_166,1,HunterSkill_075,1,HunterSkill_025,2","2,1,0"
"ARMOR_ID_0487","黑蚀龙腰甲α","waist","使用黑蚀龙素材制作的腰部防具。被此飘扬黑衣所诱惑者，将迎来毁灭的结局。","7","60","[-2,3,-1,2,-1]","黑蚀龙α","HunterSkill_183,1,HunterSkill_166,1,HunterSkill_025,2,HunterSkill_195,1","3,1,0"
"ARMOR_ID_0488","黑蚀龙护腿α","leg","使用黑蚀龙素材制作的脚部防具。能以风暴般的脚力席卷狩猎场。","7","60","[-2,3,-1,2,-1]","黑蚀龙α","HunterSkill_183,1,HunterSkill_166,1,HunterSkill_195,1,HunterSkill_102,2","3,1,0"
"ARMOR_ID_0489","黑蚀龙头盔β","helm","使用黑蚀龙素材制作的头部防具。黑暗的魔盔中，潜藏着黑蚀龙神秘的力量。","7","60","[-2,3,-1,2,-1]","黑蚀龙β","HunterSkill_183,1,HunterSkill_167,1,HunterSkill_075,1,HunterSkill_113,1","3,1,0"
"ARMOR_ID_0490","黑蚀龙铠甲β","body","使用黑蚀龙素材制作的身体防具。被瘴气侵蚀的猎物，终将无力抵抗黄泉的召唤。","7","60","[-2,3,-1,2,-1]","黑蚀龙β","HunterSkill_183,1,HunterSkill_167,1,HunterSkill_075,2","3,1,0"
"ARMOR_ID_0491","黑蚀龙腕甲β","arm","使用黑蚀龙素材制作的臂部防具。漆黑的魔手会将捕获的猎物拖入冥界的深渊。","7","60","[-2,3,-1,2,-1]","黑蚀龙β","HunterSkill_183,1,HunterSkill_167,1,HunterSkill_075,1,HunterSkill_025,1","2,2,0"
"ARMOR_ID_0492","黑蚀龙腰甲β","waist","使用黑蚀龙素材制作的腰部防具。被此飘扬黑衣所诱惑者，将迎来毁灭的结局。","7","60","[-2,3,-1,2,-1]","黑蚀龙β","HunterSkill_183,1,HunterSkill_167,1,HunterSkill_025,2","3,2,0"
"ARMOR_ID_0493","黑蚀龙护腿β","leg","使用黑蚀龙素材制作的脚部防具。能以风暴般的脚力席卷狩猎场。","7","60","[-2,3,-1,2,-1]","黑蚀龙β","HunterSkill_183,1,HunterSkill_167,1,HunterSkill_195,1,HunterSkill_102,1","3,1,1"
"ARMOR_ID_0494","锁刃龙头盔α","helm","使用锁刃龙素材制作的头部防具。模仿了曾经震撼世界的亡国骑士的头盔。","8","66","[2,0,-1,0,-3]","锁刃龙α","HunterSkill_185,1,HunterSkill_168,1,HunterSkill_191,1,HunterSkill_190,2","0,0,0"
"ARMOR_ID_0495","锁刃龙铠甲α","body","使用锁刃龙素材制作的身体防具。据说勇猛的骑士折服了所有对手的内心。","8","66","[2,0,-1,0,-3]","锁刃龙α","HunterSkill_185,1,HunterSkill_168,1,HunterSkill_062,1,HunterSkill_190,1","2,0,0"
"ARMOR_ID_0496","锁刃龙腕甲α","arm","使用锁刃龙素材制作的臂部防具。据说其手一挥，就能让数万大军为之臣服。","8","66","[2,0,-1,0,-3]","锁刃龙α","HunterSkill_185,1,HunterSkill_168,1,HunterSkill_191,1,HunterSkill_070,1","2,2,0"
"ARMOR_ID_0497","锁刃龙腰甲α","waist","使用锁刃龙素材制作的腰部防具。以复兴亡国为使命的骑士，面对任何艰难困苦都不会屈服。","8","66","[2,0,-1,0,-3]","锁刃龙α","HunterSkill_185,1,HunterSkill_168,1,HunterSkill_062,2,HunterSkill_070,2","1,0,0"
"ARMOR_ID_0498","锁刃龙护腿α","leg","使用锁刃龙素材制作的脚部防具。其脚步踏遍众多战场，克服无数牺牲，最终夺取了胜利。","8","66","[2,0,-1,0,-3]","锁刃龙α","HunterSkill_185,1,HunterSkill_168,1,HunterSkill_191,1,HunterSkill_031,2","2,1,0"
"ARMOR_ID_0499","锁刃龙头盔β","helm","使用锁刃龙素材制作的头部防具。模仿了曾经震撼世界的亡国骑士的头盔。","8","66","[2,0,-1,0,-3]","锁刃龙β","HunterSkill_185,1,HunterSkill_169,1,HunterSkill_191,1","3,2,1"
"ARMOR_ID_0500","锁刃龙铠甲β","body","使用锁刃龙素材制作的身体防具。据说勇猛的骑士折服了所有对手的内心。","8","66","[2,0,-1,0,-3]","锁刃龙β","HunterSkill_185,1,HunterSkill_169,1,HunterSkill_062,1","3,2,0"
"ARMOR_ID_0501","锁刃龙腕甲β","arm","使用锁刃龙素材制作的臂部防具。据说其手一挥，就能让数万大军为之臣服。","8","66","[2,0,-1,0,-3]","锁刃龙β","HunterSkill_185,1,HunterSkill_169,1,HunterSkill_191,1","2,2,1"
"ARMOR_ID_0502","锁刃龙腰甲β","waist","使用锁刃龙素材制作的腰部防具。以复兴亡国为使命的骑士，面对任何艰难困苦都不会屈服。","8","66","[2,0,-1,0,-3]","锁刃龙β","HunterSkill_185,1,HunterSkill_169,1,HunterSkill_062,2,HunterSkill_070,1","1,1,0"
"ARMOR_ID_0503","锁刃龙护腿β","leg","使用锁刃龙素材制作的脚部防具。其脚步踏遍众多战场，克服无数牺牲，最终夺取了胜利。","8","66","[2,0,-1,0,-3]","锁刃龙β","HunterSkill_185,1,HunterSkill_169,1,HunterSkill_191,1,HunterSkill_031,1","3,1,0"
"ARMOR_ID_0504","护锁刃龙头盔α","helm","使用护锁刃龙素材制作的头部防具。虽然视野狭窄，但各种感知会直接涌入大脑。","8","66","[2,0,-1,0,-4]","护锁刃龙α","HunterSkill_184,1,HunterSkill_172,1,HunterSkill_146,1,HunterSkill_091,2","1,1,0"
"ARMOR_ID_0505","护锁刃龙铠甲α","body","使用护锁刃龙素材制作的身体防具。奇妙的力量摇曳般地从体内涌起。","8","66","[2,0,-1,0,-4]","护锁刃龙α","HunterSkill_184,1,HunterSkill_172,1,HunterSkill_146,2,HunterSkill_082,2","0,0,0"
"ARMOR_ID_0506","护锁刃龙腕甲α","arm","使用护锁刃龙素材制作的臂部防具。穿着者会产生一种冲动，不分青红皂白地想要攻击所有接近自己的人。","8","66","[2,0,-1,0,-4]","护锁刃龙α","HunterSkill_184,1,HunterSkill_172,1,HunterSkill_062,2,HunterSkill_082,1","1,0,0"
"ARMOR_ID_0507","护锁刃龙腰甲α","waist","使用护锁刃龙素材制作的腰部防具。腰部的锁链保持搏动，仿佛是为寻找下一个猎物而微微蠕动。","8","66","[2,0,-1,0,-4]","护锁刃龙α","HunterSkill_184,1,HunterSkill_172,1,HunterSkill_146,2,HunterSkill_190,1","0,0,0"
"ARMOR_ID_0508","护锁刃龙护腿α","leg","使用护锁刃龙素材制作的脚部防具。穿着者的步伐会变得强而有力，将对手追到天涯海角。","8","66","[2,0,-1,0,-4]","护锁刃龙α","HunterSkill_184,1,HunterSkill_172,1,HunterSkill_190,2,HunterSkill_062,1","0,0,0"
"ARMOR_ID_0509","护锁刃龙头盔β","helm","使用护锁刃龙素材制作的头部防具。虽然视野狭窄，但各种感知会直接涌入大脑。","8","66","[2,0,-1,0,-4]","护锁刃龙β","HunterSkill_184,1,HunterSkill_173,1,HunterSkill_146,1,HunterSkill_091,1","3,1,0"
"ARMOR_ID_0510","护锁刃龙铠甲β","body","使用护锁刃龙素材制作的身体防具。奇妙的力量摇曳般地从体内涌起。","8","66","[2,0,-1,0,-4]","护锁刃龙β","HunterSkill_184,1,HunterSkill_173,1,HunterSkill_146,1,HunterSkill_082,2","3,0,0"
"ARMOR_ID_0511","护锁刃龙腕甲β","arm","使用护锁刃龙素材制作的臂部防具。穿着者会产生一种冲动，不分青红皂白地想要攻击所有接近自己的人。","8","66","[2,0,-1,0,-4]","护锁刃龙β","HunterSkill_184,1,HunterSkill_173,1,HunterSkill_062,2","1,1,1"
"ARMOR_ID_0512","护锁刃龙腰甲β","waist","使用护锁刃龙素材制作的腰部防具。腰部的锁链保持搏动，仿佛是为寻找下一个猎物而微微蠕动。","8","66","[2,0,-1,0,-4]","护锁刃龙β","HunterSkill_184,1,HunterSkill_173,1,HunterSkill_146,2","2,1,0"
"ARMOR_ID_0513","护锁刃龙护腿β","leg","使用护锁刃龙素材制作的脚部防具。穿着者的步伐会变得强而有力，将对手追到天涯海角。","8","66","[2,0,-1,0,-4]","护锁刃龙β","HunterSkill_184,1,HunterSkill_173,1,HunterSkill_190,1,HunterSkill_062,1","2,1,0"
"ARMOR_ID_0514","库纳法头饰α","helm","风音村沙之民的头部防具。这是先锋团团长代代相传的装束，特征是装饰有大大的角。","6","44","[1,1,4,1,1]","库纳法α","HunterSkill_174,1,HunterSkill_098,2,HunterSkill_130,1","2,0,0"
"ARMOR_ID_0515","库纳法披肩α","body","风音村沙之民的身体防具。缝有鹭鹰龙羽毛的披肩，在村里代代相承。","6","44","[1,1,4,1,1]","库纳法α","HunterSkill_174,1,HunterSkill_099,2,HunterSkill_130,1","2,0,0"
"ARMOR_ID_0516","库纳法腰带α","waist","风音村沙之民的腰部防具。腰巾上的花纹含有各种各样的愿望与祈求。","6","44","[1,1,4,1,1]","库纳法α","HunterSkill_174,1,HunterSkill_071,2,HunterSkill_130,1","2,0,0"
"ARMOR_ID_0517","库纳法套裤α","leg","风音村沙之民的脚部防具。保护双腿的装饰由盾突龙的毛制成。","6","44","[1,1,4,1,1]","库纳法α","HunterSkill_174,1,HunterSkill_098,2,HunterSkill_130,1","2,0,0"
"ARMOR_ID_0518","阿孜兹头饰α","helm","阿孜兹村使用的头部防具。骨簪上带有骨氏族传统的精致装饰。","6","44","[4,1,1,1,1]","阿孜兹α","HunterSkill_174,1,HunterSkill_064,2","2,0,0"
"ARMOR_ID_0519","阿孜兹围裙α","body","阿孜兹村使用的身体防具。围裙上缝有硕大的硬币以提高强度，证明制作者十分有经验。","6","44","[4,1,1,1,1]","阿孜兹α","HunterSkill_174,1,HunterSkill_100,3","1,1,0"
"ARMOR_ID_0520","阿孜兹长裤α","leg","阿孜兹村使用的脚部防具。使用从油中精炼出的素材所制，这种素材有如橡胶，使其具有防水效果。","6","44","[4,1,1,1,1]","阿孜兹α","HunterSkill_174,1,HunterSkill_090,3","2,1,1"
"ARMOR_ID_0521","酥加腰带α","waist","交汇之峰居民的腰部防具。受到守护加持的腰带上，插着用于祭祀的礼仪刀具。","6","44","[1,1,1,4,1]","酥加α","HunterSkill_174,1,HunterSkill_068,3","2,1,1"
"ARMOR_ID_0522","西尔德头巾α","helm","守护者村的头部防具。使用了特殊的茧状纤维，不仅防护效果强，透气性也高。","6","44","[1,1,1,1,4]","西尔德α","HunterSkill_174,1,HunterSkill_089,3","2,1,1"
"ARMOR_ID_0523","西尔德大衣α","body","守护者村的身体防具。布料厚实，但很轻巧，方便活动，完全不影响日常劳作。","6","44","[1,1,1,1,4]","西尔德α","HunterSkill_174,1,HunterSkill_098,4","2,0,0"
"ARMOR_ID_0524","死神首脑α","helm","被认为会带来死亡、被诅咒的头部防具。装备时，偶尔能听见被杀者临终痛苦的喊叫……","6","44","[3,2,-2,3,4]","死神α","HunterSkill_174,1,HunterSkill_060,1,HunterSkill_116,1","2,0,0"
"ARMOR_ID_0525","死神肌肉α","body","被认为会带来死亡的身体防具。冰冷得令人毛骨悚然，轻得无法想象是这世上之物。","6","44","[3,2,-2,3,4]","死神α","HunterSkill_174,1,HunterSkill_060,1,HunterSkill_116,1","2,0,0"
"ARMOR_ID_0526","死神双手α","arm","飘散着死亡气息的臂部防具。会有种好像死神寄宿于体内的感觉……","6","44","[3,2,-2,3,4]","死神α","HunterSkill_174,1,HunterSkill_060,1,HunterSkill_116,1","2,0,0"
"ARMOR_ID_0527","死神脐带α","waist","飘散着死亡气息的腰部防具。时刻都会感受到背后来自死神的视线……","6","44","[3,2,-2,3,4]","死神α","HunterSkill_174,1,HunterSkill_060,1,HunterSkill_139,2","2,1,0"
"ARMOR_ID_0528","死神脚跟α","leg","模仿死神制作的脚部防具。听见黑衣的脚步声之际，便是生命终结之时。","6","44","[3,2,-2,3,4]","死神α","HunterSkill_174,1,HunterSkill_060,1,HunterSkill_086,2","2,1,0"
"ARMOR_ID_0529","燕尾蝶护头α","helm","大角凤蝶的头部防具。虽然质感膨松柔软，却是个能吸收冲击力的优秀防具。","6","44","[-1,-1,2,0,2]","燕尾蝶α","HunterSkill_174,1,HunterSkill_025,1,HunterSkill_075,1,HunterSkill_076,1","2,0,0"
"ARMOR_ID_0530","燕尾蝶上身α","body","大角凤蝶的身体防具。拥有不可思议的魅力，任何动作皆能优雅展现。","6","44","[-1,-1,2,0,2]","燕尾蝶α","HunterSkill_174,1,HunterSkill_025,1,HunterSkill_075,1,HunterSkill_076,1","2,0,0"
"ARMOR_ID_0531","燕尾蝶护袖α","arm","大角凤蝶的臂部防具。外观华丽，且触感宛如丝绸般柔软。","6","44","[-1,-1,2,0,2]","燕尾蝶α","HunterSkill_174,1,HunterSkill_025,1,HunterSkill_075,1,HunterSkill_070,2","2,0,0"
"ARMOR_ID_0532","燕尾蝶护腰具α","waist","大角凤蝶的腰部防具。绚烂夺目的装备，绽放出宛如贵妇的风采。","6","44","[-1,-1,2,0,2]","燕尾蝶α","HunterSkill_174,1,HunterSkill_025,1,HunterSkill_075,1,HunterSkill_076,1","2,0,0"
"ARMOR_ID_0533","燕尾蝶脚α","leg","大角凤蝶的脚部防具。穿戴轻盈，色彩鲜艳，无论哪方面皆属极品。","6","44","[-1,-1,2,0,2]","燕尾蝶α","HunterSkill_174,1,HunterSkill_025,1,HunterSkill_075,1,HunterSkill_069,2","2,0,0"
"ARMOR_ID_0534","独角仙护头α","helm","大角凤蝶的头部防具。坚硬勇猛的角乃昆虫王的象征。","6","44","[-1,-1,2,0,2]","独角仙α","HunterSkill_174,1,HunterSkill_100,1,HunterSkill_111,1,HunterSkill_085,1","2,0,0"
"ARMOR_ID_0535","独角仙上身α","body","大角凤蝶的身体防具。坚固的程度甚至让人无法想象素材取自昆虫。","6","44","[-1,-1,2,0,2]","独角仙α","HunterSkill_174,1,HunterSkill_100,1,HunterSkill_111,1,HunterSkill_084,1","2,0,0"
"ARMOR_ID_0536","独角仙护袖α","arm","大角凤蝶的臂部防具。在众人的梦想与心愿驱动下，拥有昆虫王之力的铠甲诞生了。","6","44","[-1,-1,2,0,2]","独角仙α","HunterSkill_174,1,HunterSkill_100,1,HunterSkill_111,1,HunterSkill_083,1","2,0,0"
"ARMOR_ID_0537","独角仙护腰具α","waist","大角凤蝶的腰部防具。穿戴者将化为驰骋世界的钢铁子弹。","6","44","[-1,-1,2,0,2]","独角仙α","HunterSkill_174,1,HunterSkill_100,1,HunterSkill_146,1,HunterSkill_084,1","2,0,0"
"ARMOR_ID_0538","独角仙脚α","leg","大角凤蝶的脚部防具。即使被飞龙踩踏也不为所动，完美的装甲极具魅力。","6","44","[-1,-1,2,0,2]","独角仙α","HunterSkill_174,1,HunterSkill_100,1,HunterSkill_146,1,HunterSkill_083,1","2,0,0"
"ARMOR_ID_0539","矿石头盔α","helm","使用大量矿石制作而成的重型头部防具。当然也具备良好的透气性。","6","44","[0,-1,-2,3,0]","矿石α","HunterSkill_174,1,HunterSkill_086,3,HunterSkill_091,1","2,0,0"
"ARMOR_ID_0540","矿石铠甲α","body","使用大量矿石制作而成的重型身体防具。被设计成能够分散受到的冲击的形状。","6","44","[0,-1,-2,3,0]","矿石α","HunterSkill_174,1,HunterSkill_120,3,HunterSkill_091,1","2,0,0"
"ARMOR_ID_0541","矿石腕甲α","arm","使用大量矿石制作而成的重型臂部防具。半吊子的攻击无法对其造成损伤。","6","44","[0,-1,-2,3,0]","矿石α","HunterSkill_174,1,HunterSkill_087,3,HunterSkill_091,1","2,0,0"
"ARMOR_ID_0542","矿石腰甲α","waist","使用大量矿石制作而成的腰部防具。通过加重装甲打造出坚固无比的装备。","6","44","[0,-1,-2,3,0]","矿石α","HunterSkill_174,1,HunterSkill_095,3,HunterSkill_088,2","2,0,0"
"ARMOR_ID_0543","矿石护腿α","leg","使用大量矿石制作而成的重型脚部防具。卖点在于受到怪物攻击也不会损坏的坚固性。","6","44","[0,-1,-2,3,0]","矿石α","HunterSkill_174,1,HunterSkill_102,3,HunterSkill_119,3","2,0,0"
"ARMOR_ID_0544","战斗头盔α","helm","为老手猎人制作的头部防具。被视为一流猎手的象征，新手猎人不敢随意穿戴。","6","44","[2,-1,-1,0,0]","战斗α","HunterSkill_174,1,HunterSkill_065,2","2,0,0"
"ARMOR_ID_0545","战斗铠甲α","body","为老手猎人制作的身体防具。不仅造型时尚，更兼具易用性和可靠的防御力。","6","44","[2,-1,-1,0,0]","战斗α","HunterSkill_174,1,HunterSkill_105,3,HunterSkill_085,2","2,0,0"
"ARMOR_ID_0546","战斗腕甲α","arm","为老手猎人制作的臂部防具。注重行动的便利性，极为实用。","6","44","[2,-1,-1,0,0]","战斗α","HunterSkill_174,1,HunterSkill_099,3","2,0,0"
"ARMOR_ID_0547","战斗腰甲α","waist","为老手猎人制作的腰部防具。不仅设计令人印象深刻，而且应用了轻型素材，性能出类拔萃。","6","44","[2,-1,-1,0,0]","战斗α","HunterSkill_174,1,HunterSkill_097,3,HunterSkill_189,2","2,0,0"
"ARMOR_ID_0548","战斗护腿α","leg","为老手猎人制作的脚部防具。被誉为工匠技术的结晶，在各方面都毫不妥协，是人人都憧憬的上级装备。","6","44","[2,-1,-1,0,0]","战斗α","HunterSkill_174,1,HunterSkill_024,3,HunterSkill_025,2","2,0,0"
"ARMOR_ID_0549","花瓣绽放α","helm","有着飘香氛围的头部防具。芳香会唤起乡愁，令人不禁回忆往昔。","6","44","[0,1,3,0,0]","花瓣α","HunterSkill_174,1,HunterSkill_134,3,HunterSkill_083,2","2,0,0"
"ARMOR_ID_0550","花瓣枝干α","body","带着芳香的身体防具。被笼罩在香气里，人们回忆过去，泛起泪光。","6","44","[0,1,3,0,0]","花瓣α","HunterSkill_174,1,HunterSkill_138,3","2,0,0"
"ARMOR_ID_0551","花瓣枝叶α","arm","有着飘香氛围的臂部防具。淡淡的颜色与令人怀念的香气，让老猎人为之落泪。","6","44","[0,1,3,0,0]","花瓣α","HunterSkill_174,1,HunterSkill_070,3,HunterSkill_084,2","2,0,0"
"ARMOR_ID_0552","花瓣叶片α","waist","有着飘香氛围的腰部防具。柔软的质感和芳香的气息交织，带来令人怀念的气氛。","6","44","[0,1,3,0,0]","花瓣α","HunterSkill_174,1,HunterSkill_069,3,HunterSkill_119,2","2,0,0"
"ARMOR_ID_0553","花瓣扎根α","leg","有着飘香氛围的脚部防具。轻柔飘散的甜美香气，据说连飞龙都会为之沉醉。","6","44","[0,1,3,0,0]","花瓣α","HunterSkill_174,1,HunterSkill_096,3","2,0,0"
"ARMOR_ID_0554","机械头盔α","helm","使用神秘发掘品制作的头部防具。据说优秀的工匠们为了设计它而讨论了七天七夜。","6","44","[1,-2,-2,2,3]","机械α","HunterSkill_173,1,HunterSkill_146,1,HunterSkill_072,1","2,1,0"
"ARMOR_ID_0555","机械铠甲α","body","使用神秘发掘品制作的身体防具。加工未知金属对熟练的工匠而言也是巨大的挑战。","6","44","[1,-2,-2,2,3]","机械α","HunterSkill_173,1,HunterSkill_146,1,HunterSkill_144,1","2,1,1"
"ARMOR_ID_0556","机械腕甲α","arm","使用神秘发掘品制作的臂部防具。工匠兢兢业业地进行修复，极大地提高了其可动性。","6","44","[1,-2,-2,2,3]","机械α","HunterSkill_173,1,HunterSkill_146,1,HunterSkill_082,2","2,0,0"
"ARMOR_ID_0557","机械腰甲α","waist","使用神秘发掘品制作的腰部防具。这个部件原本的作用已经不得而知。","6","44","[1,-2,-2,2,3]","机械α","HunterSkill_173,1,HunterSkill_146,1,HunterSkill_073,2","2,0,0"
"ARMOR_ID_0558","机械护腿α","leg","使用神秘发掘品制作的脚部防具。装备在脚上便能大幅提升脚力。","6","44","[1,-2,-2,2,3]","机械α","HunterSkill_173,1,HunterSkill_146,1,HunterSkill_074,2","2,0,0"
"ARMOR_ID_0559","咬鱼靴α","leg","使用咬鱼素材制作的脚部防具。由于加工便利，猎人之外也有不少拥趸。","6","44","[0,5,0,0,0]","咬鱼α","HunterSkill_164,1,HunterSkill_078,1,HunterSkill_126,1","1,1,1"
"ARMOR_ID_0560","调查团头盔α","helm","曾参与新大陆调查的猎人所使用的头部防具。做工扎实，不易损坏。","6","44","[2,2,0,0,0]","调查团α","HunterSkill_058,1,HunterSkill_064,1","1,0,0"
"ARMOR_ID_0561","调查团铠甲α","body","曾参与新大陆调查的猎人所使用的身体防具。经过精心设计，可适应各种气候。","6","44","[2,2,0,0,0]","调查团α","HunterSkill_058,1,HunterSkill_068,2","1,0,0"
"ARMOR_ID_0562","调查团腕甲α","arm","曾参与新大陆调查的猎人所使用的臂部防具。既轻巧又坚固。","6","44","[2,2,0,0,0]","调查团α","HunterSkill_058,1,HunterSkill_031,2","1,0,0"
"ARMOR_ID_0563","调查团腰甲α","waist","曾参与新大陆调查的猎人所使用的腰部防具。制作时更注重坚固度。","6","44","[2,2,0,0,0]","调查团α","HunterSkill_058,1,HunterSkill_138,1","1,0,0"
"ARMOR_ID_0564","调查团护腿α","leg","曾参与新大陆调查的猎人所使用的脚部防具。在崎岖不平的路面上行走也毫不费力。","6","44","[2,2,0,0,0]","调查团α","HunterSkill_058,1,HunterSkill_072,1","1,0,0"
"ARMOR_ID_0570","花妖猩α","helm","花妖猩布偶。精巧再现了花朵的拟态，据说在绯红森林中甚至能吸引到昆虫。","5","36","[-3,2,-2,2,2]","花妖猩α","HunterSkill_168,1,HunterSkill_137,1,HunterSkill_116,1","1,0,0"
"ARMOR_ID_0575","公会王牌耳环α","helm","星之队猎人的头部防具。耳环带有特殊加护，仅有身经百战的猎人才有资格佩戴。","8","60","[2,2,2,2,2]","公会王牌α","HunterSkill_059,1,HunterSkill_111,1,HunterSkill_025,1","3,0,0"
"ARMOR_ID_0576","公会王牌铠甲α","body","星之队猎人的身体防具。粗看很朴素，其实各处都加入了细致的装饰。","8","60","[2,2,2,2,2]","公会王牌α","HunterSkill_059,1,HunterSkill_111,1,HunterSkill_025,1","3,0,0"
